CCD_timestamp(epoch);CCD_pos(x);y; z;CCD_quat(q_w);q_x;q_y;q_z;Monitor_timestamp(epoch);Monitor_pos_(x);y;z;Monitor_quat(q_w);q_x;q_y;q_z;Image_seq;Image_framestamp(epoch)
1620299534.9120180607;-1.4942129798;-1.7826016248;1.2769065066;0.7726196067;-0.0148680700;0.0114319392;0.6345921482;1620299534.9036440849;0.0259332312;5.2983231296;2.3231174868;0.7047157876;-0.0177047482;0.0037069709;-0.7092590915;1363;1620299534.892717973
1620299534.9221479893;-1.4941548377;-1.7824637913;1.2774056495;0.7727958998;-0.0147655839;0.0111006876;0.6343857261;1620299534.9120459557;0.0259559298;5.2982907637;2.3230909635;0.7046386320;-0.0177121446;0.0038407905;-0.7093348480;1363;1620299534.892717973
1620299534.9296259880;-1.4941976608;-1.7823061640;1.2779204574;0.7728568045;-0.0143567199;0.0108648634;0.6343249948;1620299534.9221758842;0.0259777289;5.2982138914;2.3230366131;0.7046679155;-0.0177853663;0.0037898984;-0.7093041987;1364;1620299534.918689309
1620299534.9450349808;-1.4941985241;-1.7820081089;1.2789251632;0.7730149641;-0.0138523391;0.0104881057;0.6341498069;1620299534.9296538830;0.0259904416;5.2981745390;2.3229801402;0.7047678675;-0.0176944796;0.0036863560;-0.7092077051;1364;1620299534.918689309
1620299534.9538300037;-1.4942204545;-1.7818679380;1.2794058470;0.7730992146;-0.0134260426;0.0105035327;0.6340560082;1620299534.9450609684;0.0260282419;5.2980870357;2.3229158057;0.7047017213;-0.0176235586;0.0038898398;-0.7092741101;1364;1620299534.918689309
1620299534.9636049271;-1.4943025272;-1.7817018469;1.2798998094;0.7731770952;-0.0133044170;0.0105893734;0.6339621732;1620299534.9538569450;0.0260234348;5.2980220171;2.3228957706;0.7047482328;-0.0173902686;0.0037733079;-0.7092342836;1364;1620299534.918689309
1620299534.9723029137;-1.4943679698;-1.7815304771;1.2803539815;0.7731602063;-0.0131342352;0.0105084589;0.6339876651;1620299534.9636158943;0.0260409302;5.2979433923;2.3228230170;0.7048285993;-0.0173916834;0.0037789979;-0.7091543514;1365;1620299534.944660717
1620299534.9878320694;-1.4944519750;-1.7811838704;1.2812238216;0.7732268405;-0.0134905516;0.0103422907;0.6339016447;1620299534.9723320007;0.0260333539;5.2980145094;2.3228204982;0.7046871686;-0.0173228646;0.0039645479;-0.7092955626;1365;1620299534.944660717
1620299534.9956219196;-1.4944873961;-1.7810168327;1.2816979500;0.7732587974;-0.0136153827;0.0101919848;0.6338624275;1620299534.9878439903;0.0260808926;5.2979453005;2.3227301595;0.7047773682;-0.0173857751;0.0038388517;-0.7092050898;1365;1620299534.944660717
1620299535.0049700737;-1.4946191990;-1.7808248266;1.2821906002;0.7731781559;-0.0137774552;0.0099571110;0.6339610216;1620299534.9956328869;0.0260838766;5.2979212733;2.3226703539;0.7048187977;-0.0174415721;0.0038759411;-0.7091623447;1365;1620299534.944660717
1620299535.0124011040;-1.4947362027;-1.7806605040;1.2826810122;0.7731921869;-0.0138585362;0.0096940617;0.6339462187;1620299535.0049810410;0.0261284571;5.2978958464;2.3226285038;0.7048151158;-0.0174139804;0.0039301813;-0.7091663835;1366;1620299534.996603381
1620299535.0208210945;-1.4948888777;-1.7805046371;1.2831715576;0.7732164868;-0.0136452581;0.0097112494;0.6339209439;1620299535.0124120712;0.0261525656;5.2978697914;2.3225763083;0.7048982486;-0.0173951338;0.0038055324;-0.7090848937;1366;1620299534.996603381
1620299535.0279800892;-1.4949988040;-1.7803421396;1.2836564613;0.7732449412;-0.0137735431;0.0095017524;0.6338866359;1620299535.0208320618;0.0261760784;5.2978314933;2.3225070231;0.7048922967;-0.0174653271;0.0036306375;-0.7090900019;1366;1620299534.996603381
1620299535.0471889973;-1.4952228631;-1.7800327512;1.2846142762;0.7733090364;-0.0135454961;0.0092648770;0.6338168629;1620299535.0280449390;0.0262109418;5.2978288754;2.3224595729;0.7049195882;-0.0174421781;0.0036239054;-0.7090634752;1367;1620299535.022574733
1620299535.0546579361;-1.4953169763;-1.7798761254;1.2850686717;0.7734071308;-0.0133963264;0.0091848849;0.6337014963;1620299535.0472140312;0.0262874598;5.2977772372;2.3223559783;0.7049805146;-0.0175207227;0.0036734276;-0.7090007082;1367;1620299535.022574733
1620299535.0634319782;-1.4954285885;-1.7797241407;1.2855318858;0.7734686566;-0.0132419042;0.0091036097;0.6336308180;1620299535.0546689034;0.0263302201;5.2977445499;2.3223170431;0.7050614654;-0.0173803375;0.0036222872;-0.7089239260;1367;1620299535.022574733
1620299535.0702660084;-1.4955649350;-1.7795749204;1.2860037330;0.7734941534;-0.0130355696;0.0090798691;0.6336043123;1620299535.0634551048;0.0263638883;5.2977317623;2.3222589570;0.7050830477;-0.0173554493;0.0036446321;-0.7089029559;1367;1620299535.022574733
1620299535.0881860256;-1.4958095859;-1.7792738687;1.2868490236;0.7735319428;-0.0125331101;0.0095010246;0.6335621399;1620299535.0702900887;0.0264245238;5.2977019603;2.3222461407;0.7051332792;-0.0173895189;0.0038718854;-0.7088509516;1368;1620299535.074517421
1620299535.0957291126;-1.4959678586;-1.7791160185;1.2872261731;0.7735269622;-0.0122900492;0.0098900390;0.6335670292;1620299535.0882101059;0.0266096264;5.2975478100;2.3221652822;0.7048722336;-0.0171330142;0.0038169553;-0.7091170743;1368;1620299535.074517421
1620299535.1034779549;-1.4960698699;-1.7789533230;1.2876261382;0.7735840685;-0.0121483525;0.0100543399;0.6334974480;1620299535.0957570076;0.0266549162;5.2975176598;2.3221094297;0.7049039994;-0.0170831527;0.0039483027;-0.7090859809;1368;1620299535.074517421
1620299535.1119101048;-1.4962346607;-1.7787747140;1.2880528994;0.7735758384;-0.0119911346;0.0102781533;0.6335069017;1620299535.1035010815;0.0266817417;5.2975206305;2.3220063014;0.7046949587;-0.0173134274;0.0033217248;-0.7092913552;1368;1620299535.074517421
1620299535.1200730801;-1.4965144357;-1.7785786344;1.2885930056;0.7733867850;-0.0115314672;0.0104747571;0.6337429964;1620299535.1119360924;0.0267204393;5.2974764550;2.3219488643;0.7047966640;-0.0171332027;0.0032053096;-0.7091952071;1369;1620299535.100488845
1620299535.1295509338;-1.4967127680;-1.7784220666;1.2890358874;0.7733622381;-0.0113005674;0.0108351067;0.6337710519;1620299535.1200969219;0.0267720886;5.2974439894;2.3218936262;0.7048166377;-0.0169996597;0.0031557909;-0.7091787926;1369;1620299535.100488845
1620299535.1401159763;-1.4969398837;-1.7782543104;1.2895015662;0.7733023927;-0.0109830630;0.0110130071;0.6338465866;1620299535.1295750141;0.0268293356;5.2974132034;2.3218602225;0.7047931262;-0.0168519006;0.0032597897;-0.7092052146;1369;1620299535.100488845
1620299535.1530380249;-1.4971840019;-1.7780354207;1.2903016006;0.7734763962;-0.0104481229;0.0115530348;0.6336336707;1620299535.1401269436;0.0268667673;5.2973567703;2.3217912481;0.7048023575;-0.0166930031;0.0031773663;-0.7092001726;1370;1620299535.126460149
1620299535.1617879868;-1.4974114080;-1.7778833491;1.2907882804;0.7735160047;-0.0096208941;0.0125924048;0.6335786141;1620299535.1530480385;0.0268396956;5.2973179120;2.3216279680;0.7051645592;-0.0164263373;0.0030319740;-0.7088468996;1370;1620299535.126460149
1620299535.1692569256;-1.4975486477;-1.7777502630;1.2912049516;0.7735389619;-0.0090823143;0.0129663921;0.6335509914;1620299535.1618120670;0.0268952847;5.2972729919;2.3215835994;0.7050777952;-0.0163355505;0.0030886002;-0.7089350556;1370;1620299535.126460149
1620299535.1777079105;-1.4977473922;-1.7776027216;1.2916459251;0.7735206479;-0.0085154643;0.0133429537;0.6335734051;1620299535.1692728996;0.0269575235;5.2972164336;2.3215217184;0.7050985833;-0.0161657342;0.0028702882;-0.7089191902;1370;1620299535.126460149
1620299535.1944270134;-1.4981152174;-1.7773370929;1.2924770880;0.7735205044;-0.0078430003;0.0140168576;0.6335677109;1620299535.1777250767;0.0269879550;5.2971886131;2.3214676423;0.7050829255;-0.0161282244;0.0027913013;-0.7089359330;1371;1620299535.178402965
1620299535.2023460865;-1.4981566297;-1.7771552396;1.2929188599;0.7736869763;-0.0076692751;0.0140952815;0.6333647985;1620299535.1944439411;0.0271394974;5.2970996983;2.3213932866;0.7049734050;-0.0161012003;0.0029135399;-0.7090449639;1371;1620299535.178402965
1620299535.2108860016;-1.4983840481;-1.7769770390;1.2933755210;0.7735949412;-0.0075261071;0.0141933300;0.6334767352;1620299535.2023620605;0.0271913451;5.2970840065;2.3213565135;0.7049955782;-0.0160385120;0.0028081984;-0.7090247633;1371;1620299535.178402965
1620299535.2194430828;-1.4985664785;-1.7768755618;1.2937050711;0.7736217350;-0.0076386383;0.0146875646;0.6334313994;1620299535.2108969688;0.0272506323;5.2970550686;2.3212950689;0.7049977602;-0.0160878712;0.0026178562;-0.7090222037;1371;1620299535.178402965
1620299535.2311320305;-1.4987985322;-1.7767351444;1.2940990467;0.7735719119;-0.0076725957;0.0150083885;0.6334843145;1620299535.2194590569;0.0273256049;5.2970469528;2.3212521182;0.7049130812;-0.0161460048;0.0025883830;-0.7091051789;1372;1620299535.204374317
1620299535.2370679379;-1.4989848743;-1.7765844602;1.2945118090;0.7734951556;-0.0079426340;0.0150395474;0.6335739663;1620299535.2311460972;0.0273923711;5.2970218357;2.3212303508;0.7049441593;-0.0160559026;0.0025467379;-0.7090764799;1372;1620299535.204374317
1620299535.2526400089;-1.4994823505;-1.7762887394;1.2953400736;0.7733703700;-0.0084133500;0.0152298735;0.6337156596;1620299535.2370820045;0.0274992404;5.2969805420;2.3211374005;0.7048903407;-0.0161260509;0.0024353090;-0.7091287805;1372;1620299535.204374317
1620299535.2609488964;-1.4996487144;-1.7761656128;1.2957672118;0.7733962021;-0.0086787537;0.0151890166;0.6336815349;1620299535.2526559830;0.0276466433;5.2969073760;2.3210377155;0.7048340269;-0.0161289797;0.0023650861;-0.7091849243;1373;1620299535.256316957
1620299535.2778201103;-1.5001354734;-1.7759657500;1.2967018816;0.7733620279;-0.0087699178;0.0152062213;0.6337215739;1620299535.2609660625;0.0277008138;5.2968843910;2.3209675675;0.7048430244;-0.0164938436;0.0019394070;-0.7091688817;1373;1620299535.256316957
1620299535.2864530087;-1.5003139235;-1.7758478670;1.2972290912;0.7734028493;-0.0086432708;0.0148716610;0.6336814344;1620299535.2778370380;0.0278120392;5.2968343650;2.3208811281;0.7048730054;-0.0160765610;0.0022085635;-0.7091478779;1373;1620299535.256316957
1620299535.2959020138;-1.5005231982;-1.7757580741;1.2977880408;0.7734644299;-0.0084792623;0.0146580378;0.6336134624;1620299535.2864639759;0.0277789691;5.2967966424;2.3209057947;0.7049028239;-0.0158675217;0.0023528530;-0.7091224822;1373;1620299535.256316957
1620299535.3126060963;-1.5008912366;-1.7755340726;1.2988876821;0.7735520046;-0.0079608428;0.0143289878;0.6335207978;1620299535.2959189415;0.0278835849;5.2967038376;2.3208345206;0.7048575529;-0.0158321192;0.0023080372;-0.7091684194;1374;1620299535.282288365
1620299535.3204219341;-1.5010693374;-1.7754382001;1.2993907127;0.7736279152;-0.0078038266;0.0143497354;0.6334295811;1620299535.3126299381;0.0280593332;5.2965474028;2.3208163457;0.7049898768;-0.0155342702;0.0028334383;-0.7090415585;1374;1620299535.282288365
1620299535.3367829323;-1.5014359792;-1.7752293774;1.3003678763;0.7737466445;-0.0076610025;0.0141915154;0.6332898547;1620299535.3204379082;0.0281211710;5.2964926614;2.3207891306;0.7049406556;-0.0154235304;0.0028272830;-0.7090929370;1375;1620299535.308259637
1620299535.3448679447;-1.5015134491;-1.7750958342;1.3008751593;0.7739043385;-0.0076999271;0.0139395947;0.6331022616;1620299535.3368000984;0.0281593803;5.2963645088;2.3207366034;0.7049250347;-0.0151020273;0.0027652919;-0.7091156305;1375;1620299535.308259637
1620299535.3532040119;-1.5018460680;-1.7749909818;1.3013360892;0.7737793413;-0.0076623017;0.0141564386;0.6332506735;1620299535.3448851109;0.0282298814;5.2963088477;2.3207388712;0.7048952972;-0.0148479848;0.0027582988;-0.7091505829;1375;1620299535.308259637
1620299535.3612198830;-1.5019364784;-1.7749323063;1.3017054335;0.7739863416;-0.0079653697;0.0143113084;0.6329904283;1620299535.3532199860;0.0282702088;5.2962550793;2.3206937301;0.7048258422;-0.0148451667;0.0026455085;-0.7092201030;1375;1620299535.308259637
1620299535.3777549267;-1.5023337628;-1.7747559885;1.3026994372;0.7740270867;-0.0081093672;0.0142680412;0.6329397524;1620299535.3612360954;0.0283174006;5.2962309580;2.3206402230;0.7048606665;-0.0148231881;0.0024980940;-0.7091864871;1376;1620299535.360202341
1620299535.3948659897;-1.5029024807;-1.7745715467;1.3038785955;0.7740018352;-0.0075710007;0.0142132331;0.6329785329;1620299535.3777658939;0.0284260521;5.2961909179;2.3205880491;0.7047329255;-0.0149489205;0.0024072427;-0.7093111014;1376;1620299535.360202341
1620299535.4025530815;-1.5031094068;-1.7744988502;1.3044623803;0.7739315709;-0.0073947985;0.0139766742;0.6330717915;1620299535.3948760033;0.0285137253;5.2961285710;2.3205104293;0.7046663409;-0.0149385677;0.0021675827;-0.7093782410;1376;1620299535.360202341
1620299535.4201729298;-1.5034697887;-1.7744244421;1.3057513471;0.7739862642;-0.0067418034;0.0133898929;0.6330248981;1620299535.4025640488;0.0285624884;5.2961079359;2.3204801908;0.7045869517;-0.0150487254;0.0021057493;-0.7094549522;1377;1620299535.386173781
1620299535.4287579060;-1.5036543129;-1.7744055319;1.3063587876;0.7740632689;-0.0061238286;0.0132763648;0.6329394068;1620299535.4201970100;0.0286630919;5.2961032367;2.3204109149;0.7044597205;-0.0153007061;0.0018706490;-0.7095765577;1377;1620299535.386173781
1620299535.4465870857;-1.5040131492;-1.7743834595;1.3077172474;0.7742192704;-0.0053364103;0.0128565997;0.6327643731;1620299535.4287810326;0.0287219869;5.2960926087;2.3203902638;0.7043754774;-0.0153340418;0.0017730710;-0.7096597144;1378;1620299535.438116485
1620299535.4558730125;-1.5041952943;-1.7743674136;1.3083572900;0.7742842528;-0.0049959364;0.0127578790;0.6326896340;1620299535.4466109276;0.0287726694;5.2960348288;2.3203296988;0.7043243247;-0.0154095250;0.0017379760;-0.7097089344;1378;1620299535.438116485
1620299535.4621710777;-1.5043471418;-1.7743596065;1.3089610247;0.7743834064;-0.0048906449;0.0127099734;0.6325700578;1620299535.4558839798;0.0288245874;5.2960240870;2.3202516115;0.7042678293;-0.0156238577;0.0016681098;-0.7097604786;1378;1620299535.438116485
1620299535.4725389481;-1.5045521611;-1.7743400931;1.3095621239;0.7744013685;-0.0049170271;0.0127428802;0.6325472017;1620299535.4621798992;0.0288799859;5.2959903197;2.3202202233;0.7041940477;-0.0157794895;0.0016575862;-0.7098302638;1378;1620299535.438116485
1620299535.4795010090;-1.5047488250;-1.7743383134;1.3101604308;0.7744166217;-0.0051105902;0.0128164172;0.6325255073;1620299535.4725489616;0.0289382377;5.2959659593;2.3201955342;0.7041877306;-0.0158018558;0.0015332679;-0.7098363125;1379;1620299535.464087765
1620299535.4872820377;-1.5049686958;-1.7743199209;1.3107119038;0.7743838604;-0.0053984757;0.0129158971;0.6325612008;1620299535.4795238972;0.0289539951;5.2959609021;2.3201641064;0.7042128603;-0.0158289733;0.0015256811;-0.7098107940;1379;1620299535.464087765
1620299535.5053238869;-1.5054007996;-1.7742893622;1.3118095383;0.7742916850;-0.0062408480;0.0131114617;0.6326622542;1620299535.4873070717;0.0289747181;5.2959329629;2.3201690841;0.7041842723;-0.0156690627;0.0016339684;-0.7098424623;1379;1620299535.464087765
1620299535.5138320923;-1.5056029103;-1.7743011100;1.3124076503;0.7743224045;-0.0066818531;0.0131224930;0.6326199230;1620299535.5053339005;0.0290587473;5.2958606910;2.3201168306;0.7041777024;-0.0156413171;0.0016583678;-0.7098495350;1379;1620299535.464087765
1620299535.5275979042;-1.5059683920;-1.7743848028;1.3135840140;0.7743380192;-0.0072315236;0.0132695273;0.6325916983;1620299535.5138559341;0.0290963000;5.2958282411;2.3200962776;0.7042455851;-0.0157205773;0.0016819624;-0.7097803818;1380;1620299535.490059189
1620299535.5444738865;-1.5064135116;-1.7744492406;1.3148436708;0.7743864987;-0.0075654023;0.0134940144;0.6325236967;1620299535.5276110172;0.0291518440;5.2958068739;2.3201012550;0.7043795089;-0.0156428789;0.0017254426;-0.7096490898;1380;1620299535.490059189
1620299535.5618040562;-1.5067761740;-1.7745522278;1.3161602440;0.7743854893;-0.0079797444;0.0135229374;0.6325192233;1620299535.5445060730;0.0292404239;5.2957637402;2.3200956064;0.7042717763;-0.0157328401;0.0019462527;-0.7097534466;1381;1620299535.542001909
1620299535.5778660774;-1.5071071286;-1.7746121283;1.3174360295;0.7745178926;-0.0083966217;0.0136778223;0.6323483596;1620299535.5618269444;0.0293040570;5.2957426796;2.3200512430;0.7043461000;-0.0159820793;0.0019289627;-0.7096741672;1381;1620299535.542001909
1620299535.5865631104;-1.5072434844;-1.7746596830;1.3180037713;0.7746034361;-0.0085537482;0.0140182417;0.6322340066;1620299535.5778789520;0.0293829288;5.2957406660;2.3200113281;0.7043917780;-0.0162278348;0.0019426001;-0.7096232146;1381;1620299535.542001909
1620299535.5948600769;-1.5074639175;-1.7747106098;1.3185634256;0.7744897077;-0.0088768075;0.0144176656;0.6323598864;1620299535.5865750313;0.0293790723;5.2957450979;2.3200403812;0.7045031539;-0.0161835850;0.0019875357;-0.7095135287;1382;1620299535.567973205
1620299535.6028618813;-1.5076921987;-1.7747653299;1.3191294422;0.7745042475;-0.0091454073;0.0150144498;0.6323243617;1620299535.5948729515;0.0295141466;5.2956495238;2.3200588512;0.7040696591;-0.0161705723;0.0019429653;-0.7099441193;1382;1620299535.567973205
1620299535.6113250256;-1.5078519083;-1.7748052302;1.3196918629;0.7745307549;-0.0094241856;0.0155385305;0.6322751367;1620299535.6028749943;0.0295355813;5.2956343858;2.3200472677;0.7040454341;-0.0163377014;0.0019911713;-0.7099641832;1382;1620299535.567973205
1620299535.6198360920;-1.5080956141;-1.7748398143;1.3202426556;0.7744001565;-0.0096805311;0.0161570003;0.6324157148;1620299535.6113400459;0.0295857145;5.2956270489;2.3200480408;0.7039953731;-0.0164968976;0.0020701532;-0.7100099165;1383;1620299535.619915917
1620299535.6282100677;-1.5082977061;-1.7748541399;1.3208149889;0.7742799312;-0.0099179012;0.0167106322;0.6325448427;1620299535.6198499203;0.0296206322;5.2956161923;2.3200557032;0.7040354947;-0.0165035757;0.0020329804;-0.7099700847;1383;1620299535.619915917
1620299535.6445410252;-1.5087511871;-1.7749258040;1.3220542132;0.7740679677;-0.0101064464;0.0177066348;0.6327741431;1620299535.6282238960;0.0296125629;5.2955968830;2.3200420698;0.7040899663;-0.0165877012;0.0020294990;-0.7099141136;1383;1620299535.619915917
1620299535.6526110172;-1.5088715607;-1.7750303073;1.3226798163;0.7739861644;-0.0103217089;0.0180092188;0.6328621869;1620299535.6445538998;0.0296063504;5.2955661692;2.3201126717;0.7041282682;-0.0163244344;0.0021653911;-0.7098818253;1383;1620299535.619915917
1620299535.6612339020;-1.5090080517;-1.7750508247;1.3234452090;0.7739367249;-0.0099941548;0.0182205597;0.6329218546;1620299535.6526238918;0.0296240016;5.2955258853;2.3200442959;0.7040540489;-0.0165155610;0.0021412535;-0.7099510882;1384;1620299535.645887245
1620299535.6696920395;-1.5091637454;-1.7751277399;1.3241787707;0.7738863286;-0.0097425425;0.0185496845;0.6329778373;1620299535.6612479687;0.0296662008;5.2955289901;2.3200374151;0.7040232799;-0.0166340489;0.0021840891;-0.7099787035;1384;1620299535.645887245
1620299535.6858870983;-1.5094568105;-1.7752660272;1.3257379245;0.7738940396;-0.0090006797;0.0191305318;0.6329621048;1620299535.6697061062;0.0296422952;5.2955096520;2.3200086324;0.7040294797;-0.0168057361;0.0022348806;-0.7099683544;1384;1620299535.645887245
1620299535.6949779987;-1.5096682981;-1.7752503763;1.3266891932;0.7737125431;-0.0083919979;0.0190332766;0.6331952380;1620299535.6859009266;0.0296835061;5.2954944562;2.3199997739;0.7040820083;-0.0167312596;0.0022812113;-0.7099178732;1385;1620299535.671858597
1620299535.7030661106;-1.5097707316;-1.7753244569;1.3274647231;0.7738424064;-0.0082996622;0.0192796164;0.6330302853;1620299535.6949930191;0.0296783220;5.2954828072;2.3200045694;0.7040543583;-0.0167732531;0.0025091890;-0.7099435347;1385;1620299535.671858597
1620299535.7116289139;-1.5098822954;-1.7753599907;1.3282723752;0.7737369092;-0.0085028650;0.0191472258;0.6331605487;1620299535.7030808926;0.0297552958;5.2953383262;2.3199841573;0.7040153432;-0.0168594590;0.0023070036;-0.7099808680;1385;1620299535.671858597
1620299535.7193579674;-1.5100198608;-1.7753953502;1.3290473932;0.7736568125;-0.0085174767;0.0192141433;0.6332561928;1620299535.7116429806;0.0297022046;5.2953718926;2.3199793181;0.7041608728;-0.0169069512;0.0022184504;-0.7098356843;1385;1620299535.671858597
1620299535.7359700203;-1.5103411919;-1.7754404146;1.3306542683;0.7735197366;-0.0087701268;0.0193892874;0.6334148384;1620299535.7193720341;0.0297607460;5.2954042757;2.3199713784;0.7040857616;-0.0169764821;0.0023043800;-0.7099082541;1386;1620299535.723801349
1620299535.7445819378;-1.5104034685;-1.7754964845;1.3314191252;0.7734874666;-0.0091487224;0.0193969516;0.6334486547;1620299535.7359840870;0.0298901229;5.2953695052;2.3199925003;0.7040664743;-0.0169572390;0.0023537967;-0.7099276804;1386;1620299535.723801349
1620299535.7611660957;-1.5106047824;-1.7755179061;1.3330126846;0.7733579308;-0.0089249464;0.0198186592;0.6335969358;1620299535.7445950508;0.0298551021;5.2953848536;2.3200130666;0.7042229175;-0.0168187926;0.0023507402;-0.7097757989;1387;1620299535.749772693
1620299535.7778370380;-1.5107654479;-1.7755577009;1.3347697542;0.7731609774;-0.0086345573;0.0200360160;0.6338344465;1620299535.7611820698;0.0299488676;5.2953336786;2.3199930377;0.7040257272;-0.0171422100;0.0026947167;-0.7099624346;1387;1620299535.749772693
1620299535.7857840061;-1.5106772280;-1.7755441871;1.3356283454;0.7732658720;-0.0084902819;0.0199967994;0.6337096609;1620299535.7778511047;0.0301048619;5.2953139602;2.3199766195;0.7037340974;-0.0172765236;0.0028170837;-0.7102477779;1387;1620299535.749772693
1620299535.7943289280;-1.5106769347;-1.7755548639;1.3364889025;0.7732709971;-0.0082140952;0.0201501429;0.6337021898;1620299535.7857980728;0.0301501533;5.2952866012;2.3200132286;0.7036279168;-0.0173242621;0.0030451032;-0.7103508654;1387;1620299535.749772693
1620299535.8025200367;-1.5106389435;-1.7755612140;1.3374022145;0.7733168188;-0.0080215970;0.0200744615;0.6336511405;1620299535.7943429947;0.0301221828;5.2952569310;2.3200247473;0.7037297313;-0.0172798359;0.0030259123;-0.7102511644;1388;1620299535.775744045
1620299535.8108630180;-1.5105968213;-1.7756113871;1.3382756441;0.7733222774;-0.0078807381;0.0201147576;0.6336449682;1620299535.8025429249;0.0301724543;5.2952679123;2.3200476712;0.7036890363;-0.0171427366;0.0031165899;-0.7102944133;1388;1620299535.775744045
1620299535.8273849487;-1.5106342259;-1.7756944133;1.3400275257;0.7732194775;-0.0079270756;0.0203710926;0.6337616427;1620299535.8108770847;0.0302201898;5.2952519883;2.3200663711;0.7035717544;-0.0171614861;0.0033131082;-0.7104092434;1388;1620299535.775744045
1620299535.8441998959;-1.5105638703;-1.7757567429;1.3417319711;0.7731554147;-0.0079494481;0.0205699249;0.6338330925;1620299535.8273990154;0.0302687605;5.2952302603;2.3200970468;0.7035828880;-0.0170155714;0.0032799190;-0.7104018808;1389;1620299535.827686813
1620299535.8525578976;-1.5104803533;-1.7758006515;1.3425438423;0.7731146366;-0.0080931493;0.0206307138;0.6338790367;1620299535.8442249298;0.0302938025;5.2952501553;2.3201259353;0.7034932555;-0.0169075392;0.0034361819;-0.7104924822;1389;1620299535.827686813
1620299535.8610110283;-1.5104663655;-1.7758195213;1.3434218323;0.7730257144;-0.0081262975;0.0207576198;0.6339829094;1620299535.8525819778;0.0302993057;5.2952296405;2.3201371049;0.7035056042;-0.0168438534;0.0033964440;-0.7104819587;1389;1620299535.827686813
1620299535.8777589798;-1.5103322916;-1.7759071931;1.3452378414;0.7729926445;-0.0085843217;0.0209929786;0.6340094446;1620299535.8610219955;0.0302817832;5.2952421465;2.3201431412;0.7035238681;-0.0167439771;0.0032987592;-0.7104666949;1390;1620299535.853658149
1620299535.8956089020;-1.5100662541;-1.7759372388;1.3471619113;0.7729759751;-0.0085346723;0.0208024316;0.6340367182;1620299535.8777740002;0.0303252623;5.2952685843;2.3201607062;0.7033753026;-0.0168648366;0.0033412390;-0.7106107212;1390;1620299535.853658149
1620299535.9053859711;-1.5099228018;-1.7759505251;1.3482052809;0.7730254756;-0.0082695979;0.0205818114;0.6339870794;1620299535.8956239223;0.0303663236;5.2953098702;2.3201783357;0.7033660740;-0.0168473205;0.0032048119;-0.7106208995;1391;1620299535.879629493
1620299535.9119670391;-1.5099364563;-1.7759633838;1.3492424397;0.7727545859;-0.0082820791;0.0202452967;0.6343279002;1620299535.9053990841;0.0303701390;5.2953315545;2.3201733295;0.7033787597;-0.0168717573;0.0032727532;-0.7106074537;1391;1620299535.879629493
1620299535.9215149879;-1.5097011266;-1.7759957446;1.3502576826;0.7728697295;-0.0082832737;0.0199529077;0.6341968543;1620299535.9119820595;0.0304569278;5.2953365805;2.3201749115;0.7032765322;-0.0169204699;0.0033008431;-0.7107073387;1391;1620299535.879629493
1620299535.9280779362;-1.5095120455;-1.7760027559;1.3513084855;0.7729493646;-0.0081854812;0.0196870130;0.6341093748;1620299535.9215300083;0.0304741148;5.2953418529;2.3201776384;0.7032961276;-0.0168872007;0.0032353996;-0.7106890400;1391;1620299535.879629493
1620299535.9444940090;-1.5090511729;-1.7760568148;1.3534363780;0.7730219719;-0.0084155409;0.0188209166;0.6340441488;1620299535.9280920029;0.0303085471;5.2954517499;2.3201408023;0.7039927148;-0.0170525569;0.0032034745;-0.7099952152;1392;1620299535.931572213
1620299535.9531729221;-1.5087813088;-1.7760856856;1.3544701195;0.7730304769;-0.0089578489;0.0181967708;0.6340445696;1620299535.9445080757;0.0304039257;5.2955055589;2.3201731741;0.7039068180;-0.0170833385;0.0033988898;-0.7100787271;1392;1620299535.931572213
1620299535.9611470699;-1.5085028058;-1.7760957567;1.3556086450;0.7730576434;-0.0096033257;0.0173280909;0.6340263350;1620299535.9531860352;0.0304196322;5.2955095168;2.3201233513;0.7038864905;-0.0171085399;0.0033224875;-0.7100986322;1392;1620299535.931572213
1620299535.9777190685;-1.5079491702;-1.7761189952;1.3577796452;0.7731020446;-0.0100842820;0.0163411892;0.6339909316;1620299535.9611699581;0.0304898825;5.2955151189;2.3201326096;0.7037999960;-0.0171099916;0.0033450301;-0.7101842188;1393;1620299535.957543485
1620299535.9862289429;-1.5076541003;-1.7761239414;1.3588877902;0.7731028307;-0.0104587329;0.0156483505;0.6340013858;1620299535.9777319431;0.0305744041;5.2955272809;2.3201698298;0.7037706462;-0.0169628211;0.0033883870;-0.7102166283;1393;1620299535.957543485
1620299535.9951848984;-1.5073109232;-1.7761487793;1.3599900575;0.7731665929;-0.0105670025;0.0153362711;0.6339294573;1620299535.9862430096;0.0306617668;5.2955669502;2.3201729178;0.7036972379;-0.0168524629;0.0034565447;-0.7102916613;1393;1620299535.957543485
1620299536.0029330254;-1.5070325200;-1.7762198896;1.3609895978;0.7734121538;-0.0109078979;0.0152264670;0.6336267141;1620299535.9951989651;0.0306850755;5.2955805300;2.3201695073;0.7035822661;-0.0170097533;0.0036419684;-0.7104008721;1393;1620299535.957543485
